rider,stage,position,gap,stage_time
VISCONTI Giovanni,12,5,72,20700
BOUCHARD Geoffrey,12,6,85,20713
EDET Nicolas,12,7,107,20735
PETILLI Simone,12,8,107,20735
HONORÉ Mikkel Frølich,12,9,180,20808
RAVANELLI Simone,12,10,259,20887
DE BONDT Dries,12,11,427,21055
NIV Guy,12,12,427,21055
TESFATSION Natnael,12,13,433,21061
ALBANESE Vincenzo,12,14,433,21061
NIBALI Vincenzo,12,15,607,21235
NARVÁEZ Jhonatan,12,16,614,21242
BERNAL Egan,12,17,614,21242
SÁNCHEZ Luis León,12,18,614,21242
STORER Michael,12,19,614,21242
BOUWMAN Koen,12,20,614,21242
GROßSCHARTNER Felix,12,21,614,21242
IZAGIRRE Gorka,12,22,614,21242
VALTER Attila,12,23,614,21242
COVI Alessandro,12,24,614,21242
BUCHMANN Emanuel,12,25,614,21242
SCHULTZ Nick,12,26,614,21242
CARUSO Damiano,12,27,614,21242
VLASOV Aleksandr,12,28,614,21242
FABBRO Matteo,12,29,614,21242
MARTÍNEZ Daniel Felipe,12,30,614,21242
PRONSKIY Vadim,12,31,614,21242
BARDET Romain,12,32,614,21242
ALMEIDA João,12,33,614,21242
CICCONE Giulio,12,34,614,21242
BADILATTI Matteo,12,35,614,21242
YATES Simon,12,36,614,21242
FOSS Tobias,12,37,614,21242
FORMOLO Davide,12,38,614,21242
GUERREIRO Ruben,12,39,614,21242
EVENEPOEL Remco,12,40,614,21242
NIEVE Mikel,12,41,614,21242
KANGERT Tanel,12,42,614,21242
TAARAMÄE Rein,12,43,614,21242
CARTHY Hugh,12,44,614,21242
MARTIN Dan,12,45,614,21242
PEDRERO Antonio,12,46,614,21242
MOSCON Gianni,12,47,614,21242
HIRT Jan,12,48,614,21242
CASTROVIEJO Jonathan,12,49,614,21242
PELLAUD Simon,12,50,705,21333
REICHENBACH Sébastien,12,51,707,21335
FORTUNATO Lorenzo,12,52,715,21343
WARBASSE Larry,12,53,715,21343
FRANKINY Kilian,12,54,715,21343
VERVAEKE Louis,12,55,715,21343
VILLELLA Davide,12,56,715,21343
CARBONI Giovanni,12,57,718,21346
BILBAO Pello,12,58,743,21371
CARR Simon,12,59,818,21446
GAVAZZI Francesco,12,60,928,21556
RAVASI Edward,12,61,928,21556
BEVIN Patrick,12,62,928,21556
VAN GARDEREN Tejay,12,63,928,21556
MOSCA Jacopo,12,64,928,21556
FELLINE Fabio,12,65,928,21556
SERRY Pieter,12,66,928,21556
MOLARD Rudy,12,67,928,21556
ALEOTTI Giovanni,12,68,928,21556
ROCHE Nicolas,12,69,928,21556
PONOMAR Andrii,12,70,928,21556
VAN DEN BERG Lars,12,71,928,21556
OLIVEIRA Nelson,12,72,928,21556
GALLOPIN Tony,12,73,928,21556
RUBIO Einer Augusto,12,74,928,21556
SEPÚLVEDA Eduardo,12,75,928,21556
CEPEDA Jefferson Alexander,12,76,928,21556
SOBRERO Matteo,12,77,928,21556
MOLLEMA Bauke,12,78,993,21621
JANSSENS Jimmy,12,79,993,21621
DE GENDT Thomas,12,80,1066,21694
BENEDETTI Cesare,12,81,1066,21694
HINDLEY Jai,12,82,1066,21694
KNOX James,12,83,1066,21694
ARASHIRO Yukiya,12,84,1066,21694
ULISSI Diego,12,85,1066,21694
BETTIOL Alberto,12,86,1199,21827
MARTENS Paul,12,87,1247,21875
PUCCIO Salvatore,12,88,1247,21875
TEJADA Harold,12,89,1247,21875
CAVAGNA Rémi,12,90,1247,21875
MEYER Cameron,12,91,1247,21875
KEUKELEIRE Jens,12,92,1284,21912
ROCHAS Rémy,12,93,1284,21912
DENZ Nico,12,94,1377,22005
ARNDT Nikias,12,95,1377,22005
PASQUALON Andrea,12,96,1377,22005
KREDER Wesley,12,97,1377,22005
BATTAGLIN Enrico,12,98,1521,22149
VIVIANI Elia,12,99,1565,22193
AFFINI Edoardo,12,100,1565,22193
LINDEMAN Bert-Jan,12,101,1565,22193
ZANA Filippo,12,102,1565,22193
FIORELLI Filippo,12,103,1565,22193
MARENGO Umberto,12,104,1565,22193
TAGLIANI Filippo,12,105,1565,22193
SABATINI Fabio,12,106,1565,22193
LAFAY Victor,12,107,1565,22193
VENCHIARUTTI Nicola,12,108,1565,22193
WALSCHEID Max,12,109,1565,22193
NIZZOLO Giacomo,12,110,1565,22193
KANTER Max,12,111,1565,22193
CHRISTIAN Mark,12,112,1565,22193
VALLS Rafael,12,113,1565,22193
TRATNIK Jan,12,114,1565,22193
ZOCCARATO Samuele,12,115,1565,22193
CAMPENAERTS Victor,12,116,1565,22193
LEYSEN Senne,12,117,1565,22193
CATALDO Dario,12,118,1565,22193
GABBURO Davide,12,119,1565,22193
VIVIANI Attilio,12,120,1565,22193
DUCHESNE Antoine,12,121,1565,22193
CIMOLAI Davide,12,122,1565,22193
BATTISTELLA Samuele,12,123,1565,22193
HERMANS Quinten,12,124,1565,22193
VERMEERSCH Gianni,12,125,1565,22193
DE KORT Koen,12,126,1565,22193
RIESEBEEK Oscar,12,127,1565,22193
HEPBURN Michael,12,128,1565,22193
BERHANE Natnael,12,129,1565,22193
GHEBREIGZABHIER Amanuel,12,130,1565,22193
SCOTSON Callum,12,131,1565,22193
BRÄNDLE Matthias,12,132,1565,22193
KRIEGER Alexander,12,133,1565,22193
RICHEZE Maximiliano,12,134,1565,22193
GAVIRIA Fernando,12,135,1565,22193
OLDANI Stefano,12,136,1565,22193
MOLANO Juan Sebastián,12,137,1565,22193
MOSCHETTI Matteo,12,138,1565,22193
OSS Daniel,12,139,1565,22193
DINA Márton,12,140,1565,22193
RIVI Samuele,12,141,1565,22193
KEISSE Iljo,12,142,1565,22193
NAESEN Lawrence,12,143,1565,22193
GOUGEARD Alexis,12,144,1565,22193
BODNAR Maciej,12,145,1565,22193
VAN EMDEN Jos,12,146,1565,22193
GROENEWEGEN Dylan,12,147,1565,22193
VAN DER HOORN Taco,12,148,1565,22193
JUUL-JENSEN Christopher,12,149,1565,22193
DEKKER David,12,150,1565,22193
VAN DEN BERG Julius,12,151,1565,22193
VANHOUCKE Harm,12,152,1565,22193
KLUGE Roger,12,153,1565,22193
GUGLIELMI Simon,12,154,1565,22193
SEIGLE Romain,12,155,1565,22193
CONSONNI Simone,12,156,1573,22201
GANNA Filippo,12,157,1573,22201
TORRES Albert,12,158,1573,22201
SAGAN Peter,12,159,1573,22201
MINALI Riccardo,12,160,1628,22256
CONTI Valerio,12,161,1628,22256
SCHMID Mauro,12,162,1630,22258
JORGENSON Matteo,12,163,1630,22258
WIŚNIOWSKI Łukasz,12,164,1630,22258
SCHMID Mauro,11,1,0,14515
COVI Alessandro,11,2,1,14516
VANHOUCKE Harm,11,3,26,14541
DE BONDT Dries,11,4,41,14556
GUGLIELMI Simon,11,5,41,14556
BATTAGLIN Enrico,11,6,44,14559
KLUGE Roger,11,7,83,14598
GAVAZZI Francesco,11,8,97,14612
VAN DER HOORN Taco,11,9,103,14618
NAESEN Lawrence,11,10,119,14634
BERNAL Egan,11,11,189,14704
BUCHMANN Emanuel,11,12,192,14707
VLASOV Aleksandr,11,13,212,14727
CARUSO Damiano,11,14,215,14730
YATES Simon,11,15,215,14730
FOSS Tobias,11,16,215,14730
GUERREIRO Ruben,11,17,219,14734
CARTHY Hugh,11,18,221,14736
CICCONE Giulio,11,19,296,14811
BETTIOL Alberto,11,20,296,14811
MOSCON Gianni,11,21,305,14820
SOLER Marc,11,22,307,14822
BOUWMAN Koen,11,23,307,14822
NIBALI Vincenzo,11,24,307,14822
MARTÍNEZ Daniel Felipe,11,25,311,14826
EVENEPOEL Remco,11,26,317,14832
BARDET Romain,11,27,317,14832
ALMEIDA João,11,28,317,14832
MOLARD Rudy,11,29,376,14891
VALTER Attila,11,30,376,14891
SÁNCHEZ Luis León,11,31,387,14902
IZAGIRRE Gorka,11,32,387,14902
OLIVEIRA Nelson,11,33,393,14908
TAARAMÄE Rein,11,34,396,14911
HINDLEY Jai,11,35,396,14911
KANGERT Tanel,11,36,396,14911
CARBONI Giovanni,11,37,420,14935
BILBAO Pello,11,38,425,14940
FORMOLO Davide,11,39,563,15078
MARTIN Dan,11,40,563,15078
SCHULTZ Nick,11,41,563,15078
GHEBREIGZABHIER Amanuel,11,42,572,15087
NIEVE Mikel,11,43,577,15092
HAMILTON Chris,11,44,579,15094
REICHENBACH Sébastien,11,45,580,15095
BATTISTELLA Samuele,11,46,719,15234
SOBRERO Matteo,11,47,719,15234
HERMANS Quinten,11,48,839,15354
BENNETT George,11,49,839,15354
ULISSI Diego,11,50,920,15435
MOSCA Jacopo,11,51,920,15435
PASQUALON Andrea,11,52,920,15435
ZOCCARATO Samuele,11,53,920,15435
SEIGLE Romain,11,54,920,15435
CATALDO Dario,11,55,1053,15568
JORGENSON Matteo,11,56,1053,15568
BRAMBILLA Gianluca,11,57,1053,15568
VILLELLA Davide,11,58,1053,15568
LINDEMAN Bert-Jan,11,59,1055,15570
PEDRERO Antonio,11,60,1055,15570
VAN DEN BERG Lars,11,61,1139,15654
HONORÉ Mikkel Frølich,11,62,1139,15654
CAVAGNA Rémi,11,63,1139,15654
MOLLEMA Bauke,11,64,1139,15654
ARASHIRO Yukiya,11,65,1139,15654
ZANA Filippo,11,66,1139,15654
MARTENS Paul,11,67,1139,15654
DE MARCHI Alessandro,11,68,1139,15654
VERVAEKE Louis,11,69,1139,15654
KNOX James,11,70,1139,15654
RIESEBEEK Oscar,11,71,1139,15654
FELLINE Fabio,11,72,1139,15654
VAN EMDEN Jos,11,73,1139,15654
RUBIO Einer Augusto,11,74,1139,15654
DINA Márton,11,75,1139,15654
ROCHE Nicolas,11,76,1139,15654
CEPEDA Jefferson Alexander,11,77,1139,15654
ALBANESE Vincenzo,11,78,1139,15654
NARVÁEZ Jhonatan,11,79,1152,15667
VERMEERSCH Gianni,11,80,1284,15799
KEUKELEIRE Jens,11,81,1355,15870
BRÄNDLE Matthias,11,82,1355,15870
FABBRO Matteo,11,83,1355,15870
ALEOTTI Giovanni,11,84,1355,15870
SAGAN Peter,11,85,1355,15870
DE GENDT Thomas,11,86,1355,15870
BEVIN Patrick,11,87,1355,15870
PELLAUD Simon,11,88,1355,15870
VALLS Rafael,11,89,1355,15870
BOUCHARD Geoffrey,11,90,1355,15870
HEPBURN Michael,11,91,1355,15870
ARNDT Nikias,11,92,1355,15870
DEKKER David,11,93,1355,15870
WALSCHEID Max,11,94,1355,15870
FRANKINY Kilian,11,95,1355,15870
GALLOPIN Tony,11,96,1355,15870
WARBASSE Larry,11,97,1355,15870
LEYSEN Senne,11,98,1355,15870
DUCHESNE Antoine,11,99,1355,15870
FORTUNATO Lorenzo,11,100,1355,15870
WIŚNIOWSKI Łukasz,11,101,1355,15870
BENEDETTI Cesare,11,102,1355,15870
CASTROVIEJO Jonathan,11,103,1355,15870
TORRES Albert,11,104,1355,15870
GABBURO Davide,11,105,1355,15870
GAVIRIA Fernando,11,106,1355,15870
VIVIANI Attilio,11,107,1355,15870
KEISSE Iljo,11,108,1355,15870
VENDRAME Andrea,11,109,1355,15870
RAVANELLI Simone,11,110,1355,15870
JUUL-JENSEN Christopher,11,111,1355,15870
CAMPENAERTS Victor,11,112,1355,15870
SERRY Pieter,11,113,1355,15870
TRATNIK Jan,11,114,1355,15870
PRONSKIY Vadim,11,115,1355,15870
GOUGEARD Alexis,11,116,1355,15870
PONOMAR Andrii,11,117,1355,15870
VAN DEN BERG Julius,11,118,1355,15870
GROßSCHARTNER Felix,11,119,1355,15870
CARR Simon,11,120,1355,15870
GOOSSENS Kobe,11,121,1355,15870
VAN GARDEREN Tejay,11,122,1355,15870
SCOTSON Callum,11,123,1355,15870
KREDER Wesley,11,124,1355,15870
MASNADA Fausto,11,125,1372,15887
OLDANI Stefano,11,126,1396,15911
TEJADA Harold,11,127,1405,15920
BODNAR Maciej,11,128,1405,15920
GANNA Filippo,11,129,1405,15920
OSS Daniel,11,130,1405,15920
SABATINI Fabio,11,131,1560,16075
LAFAY Victor,11,132,1560,16075
DENZ Nico,11,133,1560,16075
ROCHAS Rémy,11,134,1560,16075
MARENGO Umberto,11,135,1560,16075
FIORELLI Filippo,11,136,1560,16075
VISCONTI Giovanni,11,137,1560,16075
VENCHIARUTTI Nicola,11,138,1560,16075
TAGLIANI Filippo,11,139,1560,16075
KANTER Max,11,140,1560,16075
DE KORT Koen,11,141,1560,16075
PUCCIO Salvatore,11,142,1560,16075
CHRISTIAN Mark,11,143,1560,16075
MINALI Riccardo,11,144,1560,16075
TESFATSION Natnael,11,145,1560,16075
BERHANE Natnael,11,146,1560,16075
DOWSETT Alex,11,147,1560,16075
EDET Nicolas,11,148,1560,16075
MOSCHETTI Matteo,11,149,1560,16075
STORER Michael,11,150,1560,16075
SEPÚLVEDA Eduardo,11,151,1569,16084
NIZZOLO Giacomo,11,152,1575,16090
RAVASI Edward,11,153,1575,16090
VIVIANI Elia,11,154,1575,16090
NIV Guy,11,155,1575,16090
CIMOLAI Davide,11,156,1575,16090
AFFINI Edoardo,11,157,1575,16090
PETILLI Simone,11,158,1575,16090
BADILATTI Matteo,11,159,1575,16090
CONTI Valerio,11,160,1575,16090
RICHEZE Maximiliano,11,161,1575,16090
MOLANO Juan Sebastián,11,162,1575,16090
JANSSENS Jimmy,11,163,1575,16090
RIVI Samuele,11,164,1575,16090
HIRT Jan,11,165,1575,16090
MEYER Cameron,11,166,1575,16090
KRIEGER Alexander,11,167,1575,16090
GROENEWEGEN Dylan,11,168,1575,16090
CONSONNI Simone,11,169,1580,16095
MÄDER Gino,11,170,1587,16102
SAGAN Peter,10,1,0,11456
GAVIRIA Fernando,10,2,0,11456
CIMOLAI Davide,10,3,0,11456
OLDANI Stefano,10,4,0,11456
VERMEERSCH Gianni,10,5,0,11456
DE BONDT Dries,10,6,0,11456
VENDRAME Andrea,10,7,0,11456
ALBANESE Vincenzo,10,8,0,11456
VIVIANI Elia,10,9,0,11456
MOLANO Juan Sebastián,10,10,0,11456
ARNDT Nikias,10,11,0,11456
HERMANS Quinten,10,12,0,11456
VLASOV Aleksandr,10,13,0,11456
MOSCON Gianni,10,14,0,11456
BRÄNDLE Matthias,10,15,0,11456
SOLER Marc,10,16,0,11456
TESFATSION Natnael,10,17,0,11456
COVI Alessandro,10,18,0,11456
SÁNCHEZ Luis León,10,19,0,11456
BARDET Romain,10,20,0,11456
OSS Daniel,10,21,0,11456
BODNAR Maciej,10,22,0,11456
CONSONNI Simone,10,23,0,11456
ULISSI Diego,10,24,0,11456
NIBALI Vincenzo,10,25,0,11456
BUCHMANN Emanuel,10,26,0,11456
VALTER Attila,10,27,0,11456
MOLARD Rudy,10,28,0,11456
OLIVEIRA Nelson,10,29,0,11456
CICCONE Giulio,10,30,0,11456
JORGENSON Matteo,10,31,0,11456
FORTUNATO Lorenzo,10,32,0,11456
MOSCA Jacopo,10,33,0,11456
BEVIN Patrick,10,34,0,11456
VERVAEKE Louis,10,35,0,11456
FORMOLO Davide,10,36,0,11456
FOSS Tobias,10,37,0,11456
BERNAL Egan,10,38,0,11456
VAN DEN BERG Lars,10,39,0,11456
GALLOPIN Tony,10,40,0,11456
GAVAZZI Francesco,10,41,0,11456
BETTIOL Alberto,10,42,0,11456
SCHULTZ Nick,10,43,0,11456
HINDLEY Jai,10,44,0,11456
REICHENBACH Sébastien,10,45,0,11456
BENNETT George,10,46,0,11456
MASNADA Fausto,10,47,0,11456
ROCHAS Rémy,10,48,0,11456
FELLINE Fabio,10,49,0,11456
SEPÚLVEDA Eduardo,10,50,0,11456
ALMEIDA João,10,51,0,11456
IZAGIRRE Gorka,10,52,0,11456
BRAMBILLA Gianluca,10,53,0,11456
WARBASSE Larry,10,54,0,11456
YATES Simon,10,55,0,11456
VILLELLA Davide,10,56,0,11456
TAARAMÄE Rein,10,57,0,11456
MARTIN Dan,10,58,0,11456
GUERREIRO Ruben,10,59,0,11456
CARTHY Hugh,10,60,0,11456
ARASHIRO Yukiya,10,61,0,11456
PUCCIO Salvatore,10,62,0,11456
EVENEPOEL Remco,10,63,0,11456
CARUSO Damiano,10,64,0,11456
KANGERT Tanel,10,65,0,11456
BILBAO Pello,10,66,0,11456
BADILATTI Matteo,10,67,0,11456
MARTÍNEZ Daniel Felipe,10,68,0,11456
NIEVE Mikel,10,69,0,11456
ROCHE Nicolas,10,70,0,11456
TEJADA Harold,10,71,0,11456
CHRISTIAN Mark,10,72,0,11456
SCOTSON Callum,10,73,0,11456
MOLLEMA Bauke,10,74,0,11456
BOUWMAN Koen,10,75,0,11456
PEDRERO Antonio,10,76,0,11456
GHEBREIGZABHIER Amanuel,10,77,0,11456
MÄDER Gino,10,78,0,11456
HIRT Jan,10,79,0,11456
VAN EMDEN Jos,10,80,0,11456
FIORELLI Filippo,10,81,0,11456
VISCONTI Giovanni,10,82,0,11456
DE GENDT Thomas,10,83,0,11456
CATALDO Dario,10,84,0,11456
ZANA Filippo,10,85,0,11456
VANHOUCKE Harm,10,86,0,11456
FABBRO Matteo,10,87,0,11456
CONTI Valerio,10,88,0,11456
STORER Michael,10,89,0,11456
MEYER Cameron,10,90,0,11456
CAVAGNA Rémi,10,91,0,11456
HONORÉ Mikkel Frølich,10,92,0,11456
SOBRERO Matteo,10,93,0,11456
BATTISTELLA Samuele,10,94,0,11456
RAVASI Edward,10,95,0,11456
CAICEDO Jonathan Klever,10,96,0,11456
RUBIO Einer Augusto,10,97,0,11456
NARVÁEZ Jhonatan,10,98,0,11456
CASTROVIEJO Jonathan,10,99,0,11456
VALLS Rafael,10,100,0,11456
BATTAGLIN Enrico,10,101,0,11456
CARBONI Giovanni,10,102,0,11456
KANTER Max,10,103,0,11456
DE MARCHI Alessandro,10,104,121,11577
ALEOTTI Giovanni,10,105,121,11577
SERRY Pieter,10,106,121,11577
KNOX James,10,107,121,11577
HAMILTON Chris,10,108,180,11636
GROßSCHARTNER Felix,10,109,180,11636
GANNA Filippo,10,110,188,11644
PELLAUD Simon,10,111,336,11792
SEIGLE Romain,10,112,336,11792
FRANKINY Kilian,10,113,336,11792
WIŚNIOWSKI Łukasz,10,114,336,11792
CARR Simon,10,115,336,11792
KEUKELEIRE Jens,10,116,336,11792
GOUGEARD Alexis,10,117,336,11792
NAESEN Lawrence,10,118,336,11792
WALSCHEID Max,10,119,336,11792
PRONSKIY Vadim,10,120,336,11792
BENEDETTI Cesare,10,121,336,11792
NIV Guy,10,122,336,11792
RIESEBEEK Oscar,10,123,336,11792
PETILLI Simone,10,124,336,11792
EDET Nicolas,10,125,336,11792
TRATNIK Jan,10,126,336,11792
PASQUALON Andrea,10,127,336,11792
KEISSE Iljo,10,128,336,11792
NIZZOLO Giacomo,10,129,336,11792
LINDEMAN Bert-Jan,10,130,336,11792
MERLIER Tim,10,131,336,11792
LEYSEN Senne,10,132,336,11792
DEKKER David,10,133,336,11792
RICHEZE Maximiliano,10,134,336,11792
SABATINI Fabio,10,135,336,11792
MOSCHETTI Matteo,10,136,336,11792
VAN GARDEREN Tejay,10,137,336,11792
VAN DER HOORN Taco,10,138,336,11792
CEPEDA Jefferson Alexander,10,139,336,11792
RAVANELLI Simone,10,140,336,11792
SCHMID Mauro,10,141,336,11792
GOOSSENS Kobe,10,142,336,11792
CAMPENAERTS Victor,10,143,336,11792
KRIEGER Alexander,10,144,336,11792
JANSSENS Jimmy,10,145,336,11792
RIVI Samuele,10,146,336,11792
JUUL-JENSEN Christopher,10,147,336,11792
VAN DEN BERG Julius,10,148,336,11792
KLUGE Roger,10,149,481,11937
AFFINI Edoardo,10,150,481,11937
BOUCHARD Geoffrey,10,151,611,12067
DENZ Nico,10,152,611,12067
BERHANE Natnael,10,153,611,12067
MARENGO Umberto,10,154,611,12067
DE KORT Koen,10,155,611,12067
TAGLIANI Filippo,10,156,611,12067
ZOCCARATO Samuele,10,157,611,12067
DOWSETT Alex,10,158,611,12067
PONOMAR Andrii,10,159,611,12067
DINA Márton,10,160,611,12067
MARTENS Paul,10,161,611,12067
VENCHIARUTTI Nicola,10,162,611,12067
LAFAY Victor,10,163,611,12067
VIVIANI Attilio,10,164,611,12067
GABBURO Davide,10,165,611,12067
DUCHESNE Antoine,10,166,611,12067
GUGLIELMI Simon,10,167,611,12067
GROENEWEGEN Dylan,10,168,611,12067
TORRES Albert,10,169,611,12067
MINALI Riccardo,10,170,750,12206
KREDER Wesley,10,171,750,12206
HEPBURN Michael,10,172,750,12206
BERNAL Egan,9,1,0,14903
CICCONE Giulio,9,2,7,14910
VLASOV Aleksandr,9,3,7,14910
EVENEPOEL Remco,9,4,10,14913
MARTIN Dan,9,5,10,14913
CARUSO Damiano,9,6,12,14915
BARDET Romain,9,7,12,14915
SOLER Marc,9,8,12,14915
MARTÍNEZ Daniel Felipe,9,9,12,14915
ALMEIDA João,9,10,12,14915
FORMOLO Davide,9,11,12,14915
CARTHY Hugh,9,12,12,14915
BUCHMANN Emanuel,9,13,12,14915
YATES Simon,9,14,12,14915
BOUWMAN Koen,9,15,31,14934
MOSCON Gianni,9,16,31,14934
TAARAMÄE Rein,9,17,31,14934
FOSS Tobias,9,18,35,14938
SCHULTZ Nick,9,19,35,14938
BETTIOL Alberto,9,20,35,14938
NIBALI Vincenzo,9,21,35,14938
BOUCHARD Geoffrey,9,22,38,14941
FORTUNATO Lorenzo,9,23,49,14952
VERVAEKE Louis,9,24,49,14952
VALTER Attila,9,25,49,14952
REICHENBACH Sébastien,9,26,49,14952
HINDLEY Jai,9,27,53,14956
RAVASI Edward,9,28,60,14963
BILBAO Pello,9,29,61,14964
BADILATTI Matteo,9,30,61,14964
NIEVE Mikel,9,31,67,14970
GUERREIRO Ruben,9,32,73,14976
GROßSCHARTNER Felix,9,33,76,14979
HIRT Jan,9,34,78,14981
EDET Nicolas,9,35,94,14997
BENNETT George,9,36,104,15007
PEDRERO Antonio,9,37,107,15010
MOLLEMA Bauke,9,38,109,15012
KANGERT Tanel,9,39,110,15013
GALLOPIN Tony,9,40,110,15013
